environment,seed,method_id,method,episode,scenario_seed,initial_observation_sha256,collision_event_observed,event_or_censor_time_steps,rmst_horizon_steps,network_frozen,updates_during_test
HighwayEnv,65,safetypool,SafetyPool,286,100286,74387b2cb484606a862d57768a897320102c5b61ceb858ddea4911d9ca9630a2,True,4,500,True,0
HighwayEnv,65,safetypool,SafetyPool,287,100287,ad60570ed615bb49d14c9605bf3e3fcf8f11b5ef534d0828d6eaabe5ba653023,True,4,500,True,0
HighwayEnv,65,safetypool,SafetyPool,288,100288,f58383ba8ca03292982410f73c9ac655e74e120953b600542e83c9a6c216ec7e,True,15,500,True,0
HighwayEnv,65,safetypool,SafetyPool,289,100289,e8d3807ee050030ef3da8eeae5a333c482b6fa7bcfbea80bf1d36950966620c7,True,9,500,True,0
HighwayEnv,65,safetypool,SafetyPool,290,100290,003d11b7ccdc0447f6f6a8ef5de98010be7087282dcb01307f436c928f7144f6,True,3,500,True,0
HighwayEnv,65,safetypool,SafetyPool,291,100291,b0c1a2d5d4da725b9240f74dd4c8e087d4898a3b1449a5229b47d57bf23a3fb2,True,7,500,True,0
HighwayEnv,65,safetypool,SafetyPool,292,100292,382eb2792d64182752aef8cf0dad7b877dfd43aef4dc1d061a79b3779d9e4f63,True,5,500,True,0
HighwayEnv,65,safetypool,SafetyPool,293,100293,83517969210445ecd191a3d2439ab815fbcdf92cae5adfdc900951537e3949f1,True,4,500,True,0
HighwayEnv,65,safetypool,SafetyPool,294,100294,7bd9ac126332fc408b0df20f4a872166548cd169cfdfcee2dec6d9c69d231b05,True,2,500,True,0
HighwayEnv,65,safetypool,SafetyPool,295,100295,0912b57b2c2f178ca35ab2a7a0c49e0be0a2f034288082cc0eae0f1cef3f97fe,True,4,500,True,0
HighwayEnv,65,safetypool,SafetyPool,296,100296,efebeb31cfbcf553c3682783bd6893ee6761d54d5aab033e6718f8f6390949a7,True,5,500,True,0
HighwayEnv,65,safetypool,SafetyPool,297,100297,997b67eef7eef10288501da9ae98fac16651f13b8bf2ae632837b694aa6f5610,True,5,500,True,0
HighwayEnv,65,safetypool,SafetyPool,298,100298,57858d3000395e35671b655b16d6c98c1bb077fe081a33469248e680a0ce4588,True,9,500,True,0
HighwayEnv,65,safetypool,SafetyPool,299,100299,722ddbd9efe0ce276a95b935b5ea5c9ec535cf53d1803fe42e73dc3911886282,True,4,500,True,0
